well,date,wl,rp,td,from,to
03N23W05A01S,8/22/84,251.6999969,290,50,30,50
03N23W05A01S,4/24/86,256.7000122,290,50,30,50
03N23W05A01S,5/8/86,255.3999939,290,50,30,50
03N23W05A01S,5/22/86,256.5,290,50,30,50
03N23W05B01S,3/20/19,254.6,293.2,70,,
03N23W05Q01S,6/27/17,233.99,250,60,,
03N23W08B07S,10/4/72,210.1000061,241.703,60,,
03N23W08B07S,12/5/72,223.3000031,241.703,60,,
03N23W08B07S,2/21/73,225,241.703,60,,
03N23W08B07S,4/11/73,226.1999969,241.703,60,,
03N23W08B07S,6/6/73,226.1999969,241.703,60,,
03N23W08B07S,7/31/73,226.1999969,241.703,60,,
03N23W08B07S,9/26/73,223.6999969,241.703,60,,
03N23W08B07S,12/4/73,224.1999969,241.703,60,,
03N23W08B07S,1/31/74,225.8000031,241.703,60,,
03N23W08B07S,4/3/74,224.1000061,241.703,60,,
03N23W08B07S,6/5/74,224.1000061,241.703,60,,
03N23W08B07S,8/8/74,225.1999969,241.703,60,,
03N23W08B07S,9/26/74,225,241.703,60,,
03N23W08B07S,12/11/74,225,241.703,60,,
03N23W08B07S,1/21/75,225.3999939,241.703,60,,
03N23W08B07S,3/27/75,226,241.703,60,,
03N23W08B07S,6/11/75,224.6000061,241.703,60,,
03N23W08B07S,8/1/75,224.5,241.703,60,,
03N23W08B07S,9/29/75,223,241.703,60,,
03N23W08B07S,12/2/75,218.3999939,241.703,60,,
03N23W08B07S,1/20/76,216,241.703,60,,
03N23W08B07S,3/29/76,225.1999969,241.703,60,,
03N23W08B07S,5/20/76,222.1999969,241.703,60,,
03N23W08B07S,7/20/76,220.8999939,241.703,60,,
03N23W08B07S,10/12/76,216.1999969,241.703,60,,
03N23W08B07S,12/6/76,213.5,241.703,60,,
03N23W08B07S,1/24/77,223.1999969,241.703,60,,
03N23W08B07S,3/29/77,222.8999939,241.703,60,,
03N23W08B07S,5/25/77,222.6999969,241.703,60,,
03N23W08B07S,7/28/77,215.3000031,241.703,60,,
03N23W08B07S,9/23/77,213.8000031,241.703,60,,
03N23W08B07S,12/7/77,211.5,241.703,60,,
03N23W08B07S,2/23/78,226.8999939,241.703,60,,
03N23W08B07S,4/17/78,224.6999969,241.703,60,,
03N23W08B07S,5/24/78,225.3999939,241.703,60,,
03N23W08B07S,7/25/78,227.3000031,241.703,60,,
03N23W08B07S,9/25/78,227.1999969,241.703,60,,
03N23W08B07S,11/27/78,227,241.703,60,,
03N23W08B07S,2/7/79,224.1000061,241.703,60,,
03N23W08B07S,4/10/79,223.1999969,241.703,60,,
03N23W08B07S,6/5/79,226.6999969,241.703,60,,
03N23W08B07S,8/6/79,226.8000031,241.703,60,,
03N23W08B07S,9/27/79,226.1000061,241.703,60,,
03N23W08B07S,11/20/79,224.8999939,241.703,60,,
03N23W08B07S,2/6/80,224.3000031,241.703,60,,
03N23W08B07S,3/31/80,224.3999939,241.703,60,,
03N23W08B07S,6/5/80,227.1000061,241.703,60,,
03N23W08B07S,7/22/80,225.1000061,241.703,60,,
03N23W08B07S,9/29/80,225.5,241.703,60,,
03N23W08B07S,12/3/80,224.6999969,241.703,60,,
03N23W08B07S,2/3/81,223.8000031,241.703,60,,
03N23W08B07S,3/24/81,224.1000061,241.703,60,,
03N23W08B07S,6/2/81,225.1999969,241.703,60,,
03N23W08B07S,7/22/81,223.5,241.703,60,,
03N23W08B07S,9/21/81,221.3999939,241.703,60,,
03N23W08B07S,12/2/81,217.3000031,241.703,60,,
03N23W08B07S,1/25/82,221.6999969,241.703,60,,
03N23W08B07S,4/6/82,224.8000031,241.703,60,,
03N23W08B07S,6/3/82,224.6999969,241.703,60,,
03N23W08B07S,7/27/82,224.8000031,241.703,60,,
03N23W08B07S,9/24/82,223,241.703,60,,
03N23W08B07S,11/29/82,221.3000031,241.703,60,,
03N23W08B07S,2/9/83,225.8000031,241.703,60,,
03N23W08B07S,3/30/83,225.3999939,241.703,60,,
03N23W08B07S,5/31/83,226.1999969,241.703,60,,
03N23W08B07S,8/9/83,226.6000061,241.703,60,,
03N23W08B07S,9/27/83,225.6999969,241.703,60,,
03N23W08B07S,11/29/83,223.3000031,241.703,60,,
03N23W08B07S,2/14/84,226.3000031,241.703,60,,
03N23W08B07S,4/9/84,225,241.703,60,,
03N23W08B07S,5/30/84,224.5,241.703,60,,
03N23W08B07S,8/9/84,220.6999969,241.703,60,,
03N23W08B07S,10/8/84,217.5,241.703,60,,
03N23W08B07S,12/10/84,221.6999969,241.703,60,,
03N23W08B07S,2/6/85,223.1000061,241.703,60,,
03N23W08B07S,4/2/85,224.6000061,241.703,60,,
03N23W08B07S,6/12/85,222,241.703,60,,
03N23W08B07S,7/29/85,219.6000061,241.703,60,,
03N23W08B07S,10/8/85,217.6999969,241.703,60,,
03N23W08B07S,12/11/85,218.5,241.703,60,,
03N23W08B07S,2/11/86,217.1999969,241.703,60,,
03N23W08B07S,4/3/86,227.1999969,241.703,60,,
03N23W08B07S,6/12/86,226.3999939,241.703,60,,
03N23W08B07S,7/25/86,226.1999969,241.703,60,,
03N23W08B07S,10/7/86,225.5,241.703,60,,
03N23W08B07S,11/25/86,224.3999939,241.703,60,,
03N23W08B07S,2/11/87,225.1000061,241.703,60,,
03N23W08B07S,4/3/87,225.6000061,241.703,60,,
03N23W08B07S,6/10/87,222.8999939,241.703,60,,
03N23W08B07S,8/4/87,219.6999969,241.703,60,,
03N23W08B07S,9/21/87,217.8000031,241.703,60,,
03N23W08B07S,12/8/87,218.1999969,241.703,60,,
03N23W08B07S,2/4/88,224.8000031,241.703,60,,
03N23W08B07S,4/6/88,225.6999969,241.703,60,,
03N23W08B07S,6/6/88,226.1000061,241.703,60,,
03N23W08B07S,7/26/88,224,241.703,60,,
03N23W08B07S,10/13/88,220.8999939,241.703,60,,
03N23W08B07S,12/5/88,217.1999969,241.703,60,,
03N23W08B07S,1/31/89,218,241.703,60,,
03N23W08B07S,4/3/89,227.3000031,241.703,60,,
03N23W08B07S,6/5/89,224.1999969,241.703,60,,
03N23W08B07S,7/31/89,219.1000061,241.703,60,,
03N23W08B07S,10/2/89,216.3000031,241.703,60,,
03N23W08B07S,12/4/89,214.6000061,241.703,60,,
03N23W08B07S,1/29/90,214.3999939,241.703,60,,
03N23W08B07S,3/26/90,217.8000031,241.703,60,,
03N23W08B07S,6/5/90,218.3999939,241.703,60,,
03N23W08B07S,8/2/90,218.1999969,241.703,60,,
03N23W08B07S,9/25/90,216.1999969,241.703,60,,
03N23W08B07S,12/4/90,213,241.703,60,,
03N23W08B07S,2/6/91,209.6000061,241.703,60,,
03N23W08B07S,4/8/91,226.3000031,241.703,60,,
03N23W08B07S,6/7/91,225.1000061,241.703,60,,
03N23W08B07S,8/7/91,224.1999969,241.703,60,,
03N23W08B07S,9/25/91,221.8999939,241.703,60,,
03N23W08B07S,12/3/91,219.5,241.703,60,,
03N23W08B07S,1/28/92,221,241.703,60,,
03N23W08B07S,4/9/92,223,241.703,60,,
03N23W08B07S,5/26/92,223.3000031,241.703,60,,
03N23W08B07S,7/20/92,223.6000061,241.703,60,,
03N23W08B07S,9/24/92,222.3000031,241.703,60,,
03N23W08B07S,12/21/92,222.3000031,241.703,60,,
03N23W08B07S,2/16/93,223.5,241.703,60,,
03N23W08B07S,3/23/93,223.5,241.703,60,,
03N23W08B07S,6/8/93,222.3999939,241.703,60,,
03N23W08B07S,8/10/93,223.8999939,241.703,60,,
03N23W08B07S,10/28/93,222.1999969,241.703,60,,
03N23W08B07S,12/2/93,222.3999939,241.703,60,,
03N23W08B07S,1/24/94,222.1000061,241.703,60,,
03N23W08B07S,3/21/94,223.8000031,241.703,60,,
03N23W08B07S,5/23/94,222.1000061,241.703,60,,
03N23W08B07S,7/20/94,221.1999969,241.703,60,,
03N23W08B07S,9/20/94,219.1000061,241.703,60,,
03N23W08B07S,12/12/94,222.6000061,241.703,60,,
03N23W08B07S,4/20/95,225.8999939,241.703,60,,
03N23W08B07S,4/3/96,225.5,241.703,60,,
03N23W08B07S,5/30/96,225,241.703,60,,
03N23W08B07S,8/21/96,222.6999969,241.703,60,,
03N23W08B07S,12/19/96,227,241.703,60,,
03N23W08B07S,2/6/97,227.3999939,241.703,60,,
03N23W08B07S,4/9/97,226.6999969,241.703,60,,
03N23W08B07S,6/5/97,224.3999939,241.703,60,,
03N23W08B07S,7/28/97,223.3000031,241.703,60,,
03N23W08B07S,10/10/97,221.3999939,241.703,60,,
03N23W08B07S,12/8/97,226.1999969,241.703,60,,
03N23W08B07S,2/9/98,232.3999939,241.703,60,,
03N23W08B07S,4/6/98,225.5,241.703,60,,
03N23W08B07S,6/5/98,225.8999939,241.703,60,,
03N23W08B07S,8/6/98,224.3999939,241.703,60,,
03N23W08B07S,10/1/98,223.3999939,241.703,60,,
03N23W08B07S,12/7/98,223,241.703,60,,
03N23W08B07S,2/10/99,226.8000031,241.703,60,,
03N23W08B07S,4/1/99,223.1999969,241.703,60,,
03N23W08B07S,6/3/99,223.1999969,241.703,60,,
03N23W08B07S,7/28/99,222.3999939,241.703,60,,
03N23W08B07S,10/5/99,0,241.703,60,,
03N23W08B07S,12/8/99,0,241.703,60,,
03N23W08B07S,2/15/00,0,241.703,60,,
03N23W08B07S,4/5/00,225.8999939,241.703,60,,
03N23W08B07S,6/7/00,227,241.703,60,,
03N23W08B07S,8/24/00,223.3000031,241.703,60,,
03N23W08B07S,10/3/00,222.6000061,241.703,60,,
03N23W08B07S,12/5/00,221.6999969,241.703,60,,
03N23W08B07S,2/1/01,224.1000061,241.703,60,,
03N23W08B07S,4/2/01,226.1999969,241.703,60,,
03N23W08B07S,5/29/01,225.8000031,241.703,60,,
03N23W08B07S,8/8/01,225.1999969,241.703,60,,
03N23W08B07S,10/2/01,225.1000061,241.703,60,,
03N23W08B07S,12/5/01,225.1999969,241.703,60,,
03N23W08B07S,2/5/02,225.1000061,241.703,60,,
03N23W08B07S,4/3/02,225.3000031,241.703,60,,
03N23W08B07S,5/31/02,225.3000031,241.703,60,,
03N23W08B07S,8/1/02,222.5,241.703,60,,
03N23W08B07S,10/10/02,221.1999969,241.703,60,,
03N23W08B07S,12/3/02,221.8999939,241.703,60,,
03N23W08B07S,1/29/03,223.1999969,241.703,60,,
03N23W08B07S,3/28/03,225.3999939,241.703,60,,
03N23W08B07S,6/4/03,225.5,241.703,60,,
03N23W08B07S,8/1/03,224.5,241.703,60,,
03N23W08B07S,10/3/03,224.6000061,241.703,60,,
03N23W08B07S,12/2/03,223.3000031,241.703,60,,
03N23W08B07S,1/30/04,221.5,241.703,60,,
03N23W08B07S,4/2/04,224.3999939,241.703,60,,
03N23W08B07S,5/28/04,224.6000061,241.703,60,,
03N23W08B07S,7/29/04,223.8000031,241.703,60,,
03N23W08B07S,10/5/04,220.6999969,241.703,60,,
03N23W08B07S,12/8/04,222.6000061,241.703,60,,
03N23W08B07S,2/2/05,228,241.703,60,,
03N23W08B07S,3/31/05,226.3999939,241.703,60,,
03N23W08B07S,6/6/05,226.3999939,241.703,60,,
03N23W08B07S,8/1/05,226,241.703,60,,
03N23W08B07S,9/29/05,225.5,241.703,60,,
03N23W08B07S,12/6/05,226.3000031,241.703,60,,
03N23W08B07S,2/3/06,225.6000061,241.703,60,,
03N23W08B07S,4/6/06,228.6999969,241.703,60,,
03N23W08B07S,6/5/06,226.1000061,241.703,60,,
03N23W08B07S,7/26/06,226.3000031,241.703,60,,
03N23W08B07S,9/27/06,226,241.703,60,,
03N23W08B07S,12/1/06,225.8999939,241.703,60,,
03N23W08B07S,2/1/07,225.8999939,241.703,60,,
03N23W08B07S,3/29/07,225.6000061,241.703,60,,
03N23W08B07S,6/5/07,225.6999969,241.703,60,,
03N23W08B07S,8/7/07,225.6000061,241.703,60,,
03N23W08B07S,9/28/07,225.1999969,241.703,60,,
03N23W08B07S,11/30/07,224.1999969,241.703,60,,
03N23W08B07S,2/4/08,226.5,241.703,60,,
03N23W08B07S,3/27/08,226,241.703,60,,
03N23W08B07S,6/2/08,225.8000031,241.703,60,,
03N23W08B07S,8/8/08,225.6000061,241.703,60,,
03N23W08B07S,9/24/08,225.6000061,241.703,60,,
03N23W08B07S,12/4/08,225.6000061,241.703,60,,
03N23W08B07S,2/2/09,225.5,241.703,60,,
03N23W08B07S,3/26/09,225.6999969,241.703,60,,
03N23W08B07S,5/28/09,225.6999969,241.703,60,,
03N23W08B07S,7/30/09,225.3999939,241.703,60,,
03N23W08B07S,10/2/09,225.3000031,241.703,60,,
03N23W08B07S,12/1/09,225.1000061,241.703,60,,
03N23W08B07S,2/3/10,226.1,241.703,60,,
03N23W08B07S,4/2/10,225.7,241.703,60,,
03N23W08B07S,5/28/10,225.5,241.703,60,,
03N23W08B07S,8/3/10,225.4,241.703,60,,
03N23W08B07S,9/30/10,225.3,241.703,60,,
03N23W08B07S,12/8/10,224.4,241.703,60,,
03N23W08B07S,3/4/11,225.6999969,241.703,60,,
03N23W08B07S,6/20/11,225.1900024,241.703,60,,
03N23W08B07S,9/13/11,224.29,241.703,60,,
03N23W08B07S,12/13/11,224.29,241.703,60,,
03N23W08B07S,3/13/12,224.49,241.703,60,,
03N23W08B07S,6/7/12,224.19,241.703,60,,
03N23W08B07S,9/17/12,223.75,241.703,60,,
03N23W08B07S,12/4/12,222.33,241.703,60,,
03N23W08B07S,3/5/13,224.09,241.703,60,,
03N23W08B07S,6/3/13,223.94,241.703,60,,
03N23W08B07S,9/10/13,221.99,241.703,60,,
03N23W08B07S,12/3/13,216.09,241.703,60,,
03N23W08B07S,3/5/14,224.29,241.703,60,,
03N23W08B07S,6/2/14,223.89,241.703,60,,
03N23W08B07S,9/9/14,219.94,241.703,60,,
03N23W08B07S,12/5/14,216.99,241.703,60,,
03N23W08B07S,3/4/15,224.94,241.703,60,,
03N23W08B07S,6/22/15,225.09,241.703,60,,
03N23W08B07S,10/26/15,217.49,241.703,60,,
03N23W08B07S,12/14/15,214.99,241.703,60,,
03N23W08B07S,3/1/16,219.39,241.703,60,,
03N23W08B07S,6/14/16,223.09,241.703,60,,
03N23W08B07S,9/1/16,219.09,241.703,60,,
03N23W08B07S,12/5/16,216.39,241.703,60,,
03N23W08B07S,3/6/17,225.79,241.703,60,,
03N23W08B07S,6/1/17,225.39,241.703,60,,
03N23W08B07S,9/5/17,224.89,241.703,60,,
03N23W08B07S,12/18/17,,241.703,60,,
03N23W08B07S,3/15/18,220.49,241.703,60,,
03N23W08B07S,6/11/18,223.59,241.703,60,,
03N23W08B07S,9/18/18,224.09,241.703,60,,
03N23W08B07S,12/3/18,224.99,241.703,60,,
03N23W08B07S,6/11/19,223.99,241.703,60,,
04N23W03M01S,10/4/72,657.5999756,763.366,172,100,160
04N23W03M01S,12/6/72,662.5,763.366,172,100,160
04N23W03M01S,2/21/73,677.2999878,763.366,172,100,160
04N23W03M01S,4/11/73,675.7000122,763.366,172,100,160
04N23W03M01S,6/6/73,673,763.366,172,100,160
04N23W03M01S,7/31/73,671.4000244,763.366,172,100,160
04N23W03M01S,9/26/73,664.2000122,763.366,172,100,160
04N23W03M01S,12/4/73,666.5999756,763.366,172,100,160
04N23W03M01S,1/31/74,668.7999878,763.366,172,100,160
04N23W03M01S,4/3/74,669,763.366,172,100,160
04N23W03M01S,6/4/74,668.5999756,763.366,172,100,160
04N23W03M01S,8/8/74,667.2999878,763.366,172,100,160
04N23W03M01S,9/26/74,663.5999756,763.366,172,100,160
04N23W03M01S,12/11/74,663.0999756,763.366,172,100,160
04N23W03M01S,1/22/75,666.5999756,763.366,172,100,160
04N23W03M01S,3/27/75,672.5999756,763.366,172,100,160
04N23W03M01S,6/11/75,673.5999756,763.366,172,100,160
04N23W03M01S,7/31/75,668,763.366,172,100,160
04N23W03M01S,9/29/75,663.4000244,763.366,172,100,160
04N23W03M01S,12/2/75,663.4000244,763.366,172,100,160
04N23W03M01S,1/20/76,663.4000244,763.366,172,100,160
04N23W03M01S,3/30/76,667.2999878,763.366,172,100,160
04N23W03M01S,5/20/76,665.4000244,763.366,172,100,160
04N23W03M01S,7/22/76,662.7999878,763.366,172,100,160
04N23W03M01S,10/13/76,662.9000244,763.366,172,100,160
04N23W03M01S,12/7/76,663.5999756,763.366,172,100,160
04N23W03M01S,1/25/77,664.5999756,763.366,172,100,160
04N23W03M01S,3/30/77,663.7999878,763.366,172,100,160
04N23W03M01S,5/25/77,663.4000244,763.366,172,100,160
04N23W03M01S,7/29/77,663.2000122,763.366,172,100,160
04N23W03M01S,9/23/77,661.5,763.366,172,100,160
04N23W03M01S,12/8/77,660.5,763.366,172,100,160
04N23W03M01S,2/23/78,684.2999878,763.366,172,100,160
04N23W03M01S,4/17/78,694.0999756,763.366,172,100,160
04N23W03M01S,5/25/78,689.0999756,763.366,172,100,160
04N23W03M01S,7/25/78,674.9000244,763.366,172,100,160
04N23W03M01S,9/26/78,670.2999878,763.366,172,100,160
04N23W03M01S,11/28/78,668,763.366,172,100,160
04N23W03M01S,2/7/79,668.4000244,763.366,172,100,160
04N23W03M01S,4/10/79,674,763.366,172,100,160
04N23W03M01S,6/5/79,672.5999756,763.366,172,100,160
04N23W03M01S,8/6/79,665.7999878,763.366,172,100,160
04N23W03M01S,10/2/79,665.7000122,763.366,172,100,160
04N23W03M01S,11/20/79,666.4000244,763.366,172,100,160
04N23W03M01S,2/6/80,665.4000244,763.366,172,100,160
04N23W03M01S,3/31/80,690.5999756,763.366,172,100,160
04N23W03M01S,6/5/80,681.5999756,763.366,172,100,160
04N23W03M01S,7/23/80,677.7999878,763.366,172,100,160
04N23W03M01S,9/29/80,670.2000122,763.366,172,100,160
04N23W03M01S,12/8/80,667.5,763.366,172,100,160
04N23W03M01S,2/4/81,668.5999756,763.366,172,100,160
04N23W03M01S,3/24/81,669.7999878,763.366,172,100,160
04N23W03M01S,6/2/81,666.2999878,763.366,172,100,160
04N23W03M01S,7/22/81,666.2999878,763.366,172,100,160
04N23W03M01S,9/22/81,664.5999756,763.366,172,100,160
04N23W03M01S,12/3/81,663.7999878,763.366,172,100,160
04N23W03M01S,1/25/82,666.7000122,763.366,172,100,160
04N23W03M01S,4/6/82,667.2999878,763.366,172,100,160
04N23W03M01S,6/3/82,669.5999756,763.366,172,100,160
04N23W03M01S,7/28/82,666.4000244,763.366,172,100,160
04N23W03M01S,9/28/82,664.2000122,763.366,172,100,160
04N23W03M01S,11/29/82,664.2000122,763.366,172,100,160
04N23W03M01S,2/9/83,678.9000244,763.366,172,100,160
04N23W03M01S,3/31/83,690.5999756,763.366,172,100,160
04N23W03M01S,5/31/83,687.5,763.366,172,100,160
04N23W03M01S,8/9/83,676.7000122,763.366,172,100,160
04N23W03M01S,9/27/83,675.5999756,763.366,172,100,160
04N23W03M01S,11/29/83,673.5,763.366,172,100,160
04N23W03M01S,2/14/84,672.7000122,763.366,172,100,160
04N23W03M01S,4/9/84,668,763.366,172,100,160
04N23W03M01S,5/30/84,666.7000122,763.366,172,100,160
04N23W03M01S,8/9/84,665.2000122,763.366,172,100,160
04N23W03M01S,10/8/84,664,763.366,172,100,160
04N23W03M01S,11/27/84,664.9000244,763.366,172,100,160
04N23W03M01S,2/7/85,670.4000244,763.366,172,100,160
04N23W03M01S,4/2/85,669.2999878,763.366,172,100,160
04N23W03M01S,6/12/85,666.2000122,763.366,172,100,160
04N23W03M01S,7/29/85,663.2999878,763.366,172,100,160
04N23W03M01S,10/8/85,663.9000244,763.366,172,100,160
04N23W03M01S,12/11/85,665.9000244,763.366,172,100,160
04N23W03M01S,2/11/86,666.2999878,763.366,172,100,160
04N23W03M01S,4/3/86,666.7999878,763.366,172,100,160
04N23W03M01S,6/12/86,670.9000244,763.366,172,100,160
04N23W03M01S,7/25/86,669.2000122,763.366,172,100,160
04N23W03M01S,10/7/86,667.4000244,763.366,172,100,160
04N23W03M01S,11/25/86,665.2999878,763.366,172,100,160
04N23W03M01S,2/11/87,665.2999878,763.366,172,100,160
04N23W03M01S,4/7/87,661.7999878,763.366,172,100,160
04N23W03M01S,6/12/87,654.5,763.366,172,100,160
04N23W03M01S,8/4/87,663.5999756,763.366,172,100,160
04N23W03M01S,9/24/87,663.0999756,763.366,172,100,160
04N23W03M01S,12/9/87,663.5,763.366,172,100,160
04N23W03M01S,2/4/88,668.5999756,763.366,172,100,160
04N23W03M01S,4/6/88,666.2999878,763.366,172,100,160
04N23W03M01S,6/6/88,667.0999756,763.366,172,100,160
04N23W03M01S,7/27/88,663.9000244,763.366,172,100,160
04N23W03M01S,10/14/88,663,763.366,172,100,160
04N23W03M01S,12/6/88,663,763.366,172,100,160
04N23W03M01S,1/31/89,664.0999756,763.366,172,100,160
04N23W03M01S,4/10/89,662,763.366,172,100,160
04N23W03M01S,6/7/89,664.5,763.366,172,100,160
04N23W03M01S,7/31/89,662.4000244,763.366,172,100,160
04N23W03M01S,10/11/89,661.5,763.366,172,100,160
04N23W03M01S,12/5/89,656.7999878,763.366,172,100,160
04N23W03M01S,1/30/90,658,763.366,172,100,160
04N23W03M01S,3/26/90,665.7999878,763.366,172,100,160
04N23W03M01S,6/5/90,662.9000244,763.366,172,100,160
04N23W03M01S,8/2/90,660.9000244,763.366,172,100,160
04N23W03M01S,9/26/90,659.9000244,763.366,172,100,160
04N23W03M01S,12/5/90,659.4000244,763.366,172,100,160
04N23W03M01S,2/2/91,659.7999878,763.366,172,100,160
04N23W03M01S,4/8/91,671.7999878,763.366,172,100,160
04N23W03M01S,6/7/91,670.2999878,763.366,172,100,160
04N23W03M01S,8/7/91,667.7999878,763.366,172,100,160
04N23W03M01S,9/26/91,664.2999878,763.366,172,100,160
04N23W03M01S,12/3/91,662.2999878,763.366,172,100,160
04N23W03M01S,1/28/92,664.5,763.366,172,100,160
04N23W03M01S,4/9/92,670,763.366,172,100,160
04N23W03M01S,5/27/92,672.7000122,763.366,172,100,160
04N23W03M01S,7/20/92,671.7999878,763.366,172,100,160
04N23W03M01S,9/24/92,668.4000244,763.366,172,100,160
04N23W03M01S,12/21/92,664.2999878,763.366,172,100,160
04N23W03M01S,2/16/93,683.7999878,763.366,172,100,160
04N23W03M01S,3/30/93,687.7999878,763.366,172,100,160
04N23W03M01S,6/9/93,675.5999756,763.366,172,100,160
04N23W03M01S,8/17/93,672.2999878,763.366,172,100,160
04N23W03M01S,12/2/93,667.5,763.366,172,100,160
04N23W03M01S,1/25/94,665.5999756,763.366,172,100,160
04N23W03M01S,3/21/94,665,763.366,172,100,160
04N23W03M01S,6/6/94,664,763.366,172,100,160
04N23W03M01S,7/21/94,663.5,763.366,172,100,160
04N23W03M01S,9/20/94,633.9000244,763.366,172,100,160
04N23W03M01S,12/14/94,664.0999756,763.366,172,100,160
04N23W03M01S,4/27/95,688.7999878,763.366,172,100,160
04N23W03M01S,4/3/96,669.7999878,763.366,172,100,160
04N23W03M01S,6/3/96,655.2000122,763.366,172,100,160
04N23W03M01S,8/21/96,662.2999878,763.366,172,100,160
04N23W03M01S,12/20/96,668.4000244,763.366,172,100,160
04N23W03M01S,2/7/97,674.5999756,763.366,172,100,160
04N23W03M01S,4/10/97,673.9000244,763.366,172,100,160
04N23W03M01S,6/6/97,671.5999756,763.366,172,100,160
04N23W03M01S,7/29/97,667.2999878,763.366,172,100,160
04N23W03M01S,10/14/97,664,763.366,172,100,160
04N23W03M01S,12/9/97,665.5999756,763.366,172,100,160
04N23W03M01S,2/10/98,684.7999878,763.366,172,100,160
04N23W03M01S,4/8/98,692.7999878,763.366,172,100,160
04N23W03M01S,6/9/98,688,763.366,172,100,160
04N23W03M01S,8/6/98,672.2999878,763.366,172,100,160
04N23W03M01S,10/2/98,668,763.366,172,100,160
04N23W03M01S,12/8/98,655.7999878,763.366,172,100,160
04N23W03M01S,2/10/99,663.2999878,763.366,172,100,160
04N23W03M01S,4/2/99,665.0999756,763.366,172,100,160
04N23W03M01S,6/3/99,666.5999756,763.366,172,100,160
04N23W03M01S,7/29/99,664.5999756,763.366,172,100,160
04N23W03M01S,10/8/99,657.2999878,763.366,172,100,160
04N23W03M01S,12/9/99,662.0999756,763.366,172,100,160
04N23W03M01S,2/15/00,664.4000244,763.366,172,100,160
04N23W03M01S,4/5/00,665.7999878,763.366,172,100,160
04N23W03M01S,6/8/00,663.7999878,763.366,172,100,160
04N23W03M01S,8/25/00,666.7999878,763.366,172,100,160
04N23W03M01S,10/4/00,664.5999756,763.366,172,100,160
04N23W03M01S,12/6/00,663.2999878,763.366,172,100,160
04N23W03M01S,2/2/01,667.7999878,763.366,172,100,160
04N23W03M01S,4/2/01,683.0999756,763.366,172,100,160
04N23W03M01S,5/29/01,681.7999878,763.366,172,100,160
04N23W03M01S,8/9/01,671.2999878,763.366,172,100,160
04N23W03M01S,10/2/01,668.2000122,763.366,172,100,160
04N23W03M01S,12/6/01,665.7999878,763.366,172,100,160
04N23W03M01S,2/5/02,668.5,763.366,172,100,160
04N23W03M01S,4/3/02,665.7999878,763.366,172,100,160
04N23W03M01S,6/3/02,665,763.366,172,100,160
04N23W03M01S,8/2/02,662.4000244,763.366,172,100,160
04N23W03M01S,10/11/02,661.5999756,763.366,172,100,160
04N23W03M01S,12/3/02,663.2999878,763.366,172,100,160
04N23W03M01S,1/30/03,666.5,763.366,172,100,160
04N23W03M01S,3/31/03,671.7999878,763.366,172,100,160
04N23W03M01S,6/4/03,671.0999756,763.366,172,100,160
04N23W03M01S,8/4/03,665.7999878,763.366,172,100,160
04N23W03M01S,10/6/03,662.7999878,763.366,172,100,160
04N23W03M01S,12/2/03,663,763.366,172,100,160
04N23W03M01S,2/2/04,663,763.366,172,100,160
04N23W03M01S,4/6/04,669.5999756,763.366,172,100,160
04N23W03M01S,5/28/04,666.5,763.366,172,100,160
04N23W03M01S,7/29/04,663.2999878,763.366,172,100,160
04N23W03M01S,10/5/04,661.7000122,763.366,172,100,160
04N23W03M01S,12/9/04,664.9000244,763.366,172,100,160
04N23W03M01S,2/3/05,686.5,763.366,172,100,160
04N23W03M01S,4/1/05,692.5,763.366,172,100,160
04N23W03M01S,6/7/05,682.7999878,763.366,172,100,160
04N23W03M01S,8/2/05,678,763.366,172,100,160
04N23W03M01S,9/30/05,672,763.366,172,100,160
04N23W03M01S,12/6/05,669.2999878,763.366,172,100,160
04N23W03M01S,2/6/06,671.7999878,763.366,172,100,160
04N23W03M01S,4/7/06,674.4000244,763.366,172,100,160
04N23W03M01S,6/6/06,678.2999878,763.366,172,100,160
04N23W03M01S,7/27/06,671.2000122,763.366,172,100,160
04N23W03M01S,9/28/06,668.4000244,763.366,172,100,160
04N23W03M01S,12/1/06,665.7999878,763.366,172,100,160
04N23W03M01S,2/1/07,666.4000244,763.366,172,100,160
04N23W03M01S,3/30/07,668.2999878,763.366,172,100,160
04N23W03M01S,6/5/07,664.7999878,763.366,172,100,160
04N23W03M01S,8/7/07,663,763.366,172,100,160
04N23W03M01S,9/28/07,661.5999756,763.366,172,100,160
04N23W03M01S,12/3/07,661.2000122,763.366,172,100,160
04N23W03M01S,2/5/08,0,763.366,172,100,160
04N23W03M01S,3/28/08,673.9000244,763.366,172,100,160
04N23W03M01S,6/2/08,669.7000122,763.366,172,100,160
04N23W03M01S,8/8/08,666.5999756,763.366,172,100,160
04N23W03M01S,9/24/08,665.7999878,763.366,172,100,160
04N23W03M01S,12/4/08,665.4000244,763.366,172,100,160
04N23W03M01S,2/2/09,665,763.366,172,100,160
04N23W03M01S,3/26/09,669.2000122,763.366,172,100,160
04N23W03M01S,5/28/09,666.5999756,763.366,172,100,160
04N23W03M01S,7/30/09,663.5,763.366,172,100,160
04N23W03M01S,10/5/09,661.4000244,763.366,172,100,160
04N23W03M01S,12/1/09,661.7999878,763.366,172,100,160
04N23W03M01S,2/3/10,671.3,763.366,172,100,160
04N23W03M01S,4/5/10,674.8,763.366,172,100,160
