well,date,wl,rp,td,from,to
04N23W16C04S,12/4/1973,526.7000122,571.613,227,,
04N23W16C04S,1/31/1974,535.9000244,571.613,227,,
04N23W16C04S,4/3/1974,537,571.613,227,,
04N23W16C04S,6/5/1974,532.0999756,571.613,227,,
04N23W16C04S,8/8/1974,522.5999756,571.613,227,,
04N23W16C04S,9/26/1974,514.9000244,571.613,227,,
04N23W16C04S,12/11/1974,515.4000244,571.613,227,,
04N23W16C04S,1/22/1975,524.5999756,571.613,227,,
04N23W16C04S,3/27/1975,539.5,571.613,227,,
04N23W16C04S,6/11/1975,538.4000244,571.613,227,,
04N23W16C04S,7/31/1975,530.9000244,571.613,227,,
04N23W16C04S,9/29/1975,519.2999878,571.613,227,,
04N23W16C04S,12/2/1975,513.5,571.613,227,,
04N23W16C04S,1/20/1976,511.5,571.613,227,,
04N23W16C04S,3/30/1976,532.0999756,571.613,227,,
04N23W16C04S,5/20/1976,528.7000122,571.613,227,,
04N23W16C04S,7/21/1976,516,571.613,227,,
04N23W16C04S,10/13/1976,507.6000061,571.613,227,,
04N23W16C04S,12/7/1976,513.9000244,571.613,227,,
04N23W16C04S,1/25/1977,520.7000122,571.613,227,,
04N23W16C04S,3/29/1977,525,571.613,227,,
04N23W16C04S,5/25/1977,522.0999756,571.613,227,,
04N23W16C04S,7/28/1977,516.7000122,571.613,227,,
04N23W16C04S,9/23/1977,505.7000122,571.613,227,,
04N23W16C04S,12/8/1977,493,571.613,227,,
04N23W16C04S,2/23/1978,545.5999756,571.613,227,,
04N23W16C04S,4/17/1978,548,571.613,227,,
04N23W16C04S,5/25/1978,542.7000122,571.613,227,,
04N23W16C04S,7/25/1978,534.4000244,571.613,227,,
04N23W16C04S,9/25/1978,530.0999756,571.613,227,,
04N23W16C04S,11/27/1978,532.5,571.613,227,,
04N23W16C04S,2/7/1979,533.5,571.613,227,,
04N23W16C04S,4/10/1979,540.5999756,571.613,227,,
04N23W16C04S,6/5/1979,535.4000244,571.613,227,,
04N23W16C04S,8/6/1979,527.5999756,571.613,227,,
04N23W16C04S,10/2/1979,522.9000244,571.613,227,,
04N23W16C04S,11/20/1979,523.7000122,571.613,227,,
04N23W16C04S,2/6/1980,532.5999756,571.613,227,,
04N23W16C04S,3/31/1980,549.5,571.613,227,,
04N23W16C04S,6/5/1980,542.5999756,571.613,227,,
04N23W16C04S,7/22/1980,538.7999878,571.613,227,,
04N23W16C04S,9/29/1980,530.7999878,571.613,227,,
04N23W16C04S,12/5/1980,526.4000244,571.613,227,,
04N23W16C04S,2/4/1981,530.5,571.613,227,,
04N23W16C04S,3/24/1981,536.9000244,571.613,227,,
04N23W16C04S,6/2/1981,532.0999756,571.613,227,,
04N23W16C04S,7/22/1981,522.2999878,571.613,227,,
04N23W16C04S,9/21/1981,511.2000122,571.613,227,,
04N23W16C04S,12/3/1981,511.6000061,571.613,227,,
04N23W16C04S,1/25/1982,522.7000122,571.613,227,,
04N23W16C04S,4/6/1982,531.7999878,571.613,227,,
04N23W16C04S,6/3/1982,530.4000244,571.613,227,,
04N23W16C04S,7/27/1982,522.7000122,571.613,227,,
04N23W16C04S,9/24/1982,514.7999878,571.613,227,,
04N23W16C04S,11/29/1982,515.5999756,571.613,227,,
04N23W16C04S,2/9/1983,540.7000122,571.613,227,,
04N23W16C04S,3/30/1983,554,571.613,227,,
04N23W16C04S,5/31/1983,550.4000244,571.613,227,,
04N23W16C04S,8/9/1983,535.7000122,571.613,227,,
04N23W16C04S,9/27/1983,537.7000122,571.613,227,,
04N23W16C04S,11/29/1983,542.5,571.613,227,,
04N23W16C04S,2/14/1984,539.2000122,571.613,227,,
04N23W16C04S,4/9/1984,531.2999878,571.613,227,,
04N23W16C04S,5/30/1984,524,571.613,227,,
04N23W16C04S,7/10/1984,519.5,571.613,227,,
04N23W16C04S,7/24/1984,517.4000244,571.613,227,,
04N23W16C04S,8/7/1984,514.5,571.613,227,,
04N23W16C04S,8/22/1984,513.9000244,571.613,227,,
04N23W16C04S,9/5/1984,513.2999878,571.613,227,,
04N23W16C04S,9/18/1984,511.2999878,571.613,227,,
04N23W16C04S,10/10/1984,509.3999939,571.613,227,,
04N23W16C04S,10/25/1984,508.8999939,571.613,227,,
04N23W16C04S,11/7/1984,508.1000061,571.613,227,,
04N23W16C04S,11/21/1984,511.2000122,571.613,227,,
04N23W16C04S,12/27/1984,523.0999756,571.613,227,,
04N23W16C04S,1/11/1985,530.9000244,571.613,227,,
04N23W16C04S,1/25/1985,534.4000244,571.613,227,,
04N23W16C04S,2/8/1985,533.5999756,571.613,227,,
04N23W16C04S,2/22/1985,535.7999878,571.613,227,,
04N23W16C04S,3/22/1985,532.4000244,571.613,227,,
04N23W16C04S,4/5/1985,532.7000122,571.613,227,,
04N23W16C04S,4/19/1985,531.2999878,571.613,227,,
04N23W16C04S,5/3/1985,524,571.613,227,,
04N23W16C04S,5/17/1985,520.7999878,571.613,227,,
04N23W16C04S,5/31/1985,518.5,571.613,227,,
04N23W16C04S,6/14/1985,515.9000244,571.613,227,,
04N23W16C04S,7/11/1985,511.1000061,571.613,227,,
04N23W16C04S,7/26/1985,508.2000122,571.613,227,,
04N23W16C04S,8/23/1985,503.2000122,571.613,227,,
04N23W16C04S,9/6/1985,501.6000061,571.613,227,,
04N23W16C04S,10/4/1985,499.2999878,571.613,227,,
04N23W16C04S,10/31/1985,500.5,571.613,227,,
04N23W16C04S,11/15/1985,501.7999878,571.613,227,,
04N23W16C04S,12/5/1985,505.3999939,571.613,227,,
04N23W16C04S,12/19/1985,509.2999878,571.613,227,,
04N23W16C04S,1/2/1986,513.2000122,571.613,227,,
04N23W16C04S,1/16/1986,516.2000122,571.613,227,,
04N23W16C04S,2/11/1986,529,571.613,227,,
04N23W16C04S,4/10/1986,537.7999878,571.613,227,,
04N23W16C04S,4/24/1986,529.9000244,571.613,227,,
04N23W16C04S,5/8/1986,525.4000244,571.613,227,,
04N23W16C04S,5/22/1986,527.2000122,571.613,227,,
04N23W16C04S,6/16/1986,533.0999756,571.613,227,,
04N23W16C04S,7/3/1986,527,571.613,227,,
04N23W16C04S,7/17/1986,533.0999756,571.613,227,,
04N23W16C04S,7/31/1986,526.2000122,571.613,227,,
04N23W16C04S,8/14/1986,525.2000122,571.613,227,,
04N23W16C04S,9/5/1986,523.7000122,571.613,227,,
04N23W16C04S,9/19/1986,523.0999756,571.613,227,,
04N23W16C04S,10/8/1986,530.0999756,571.613,227,,
04N23W16C04S,10/23/1986,525.5,571.613,227,,
04N23W16C04S,11/6/1986,523.5,571.613,227,,
04N23W16C04S,11/25/1986,527.2999878,571.613,227,,
04N23W16C04S,12/12/1986,520.5999756,571.613,227,,
04N23W16C04S,12/24/1986,524.2999878,571.613,227,,
04N23W16C04S,1/9/1987,526.5999756,571.613,227,,
04N23W16C04S,1/23/1987,526.9000244,571.613,227,,
04N23W16C04S,2/6/1987,526.5,571.613,227,,
04N23W16C04S,2/20/1987,528.4000244,571.613,227,,
04N23W16C04S,3/4/1987,527.5,571.613,227,,
04N23W16C04S,4/2/1987,533.2999878,571.613,227,,
04N23W16C04S,6/12/1987,522.2000122,571.613,227,,
04N23W16C04S,8/7/1987,509,571.613,227,,
04N23W16C04S,9/18/1987,504.8999939,571.613,227,,
04N23W16C04S,12/11/1987,508.8999939,571.613,227,,
04N23W16C04S,2/5/1988,533.2000122,571.613,227,,
04N23W16C04S,4/1/1988,531,571.613,227,,
04N23W16C04S,5/27/1988,530.7999878,571.613,227,,
04N23W16C04S,8/5/1988,521.4000244,571.613,227,,
04N23W16C04S,10/13/1988,510,571.613,227,,
04N23W16C04S,12/6/1988,504.2999878,571.613,227,,
04N23W16C04S,1/31/1989,523.7000122,571.613,227,,
04N23W16C04S,4/3/1989,532.7000122,571.613,227,,
04N23W16C04S,6/7/1989,520.0999756,571.613,227,,
04N23W16C04S,7/31/1989,508.5,571.613,227,,
04N23W16C04S,10/2/1989,498.1000061,571.613,227,,
04N23W16C04S,12/4/1989,491.7000122,571.613,227,,
04N23W16C04S,1/29/1990,495.1000061,571.613,227,,
04N23W16C04S,3/26/1990,511.6000061,571.613,227,,
04N23W16C04S,6/5/1990,514,571.613,227,,
04N23W16C04S,8/2/1990,496.6000061,571.613,227,,
04N23W16C04S,9/25/1990,489.6000061,571.613,227,,
04N23W16C04S,11/9/1990,484,571.613,227,,
04N23W16C04S,12/3/1990,471.6000061,571.613,227,,
04N23W16C04S,2/7/1991,468.1000061,571.613,227,,
04N23W16C04S,4/8/1991,503.1000061,571.613,227,,
04N23W16C04S,6/6/1991,532.7000122,571.613,227,,
04N23W16C04S,8/7/1991,528.0999756,571.613,227,,
04N23W16C04S,9/26/1991,523.7999878,571.613,227,,
04N23W16C04S,12/3/1991,512.5,571.613,227,,
04N23W16C04S,1/28/1992,525.2999878,571.613,227,,
04N23W16C04S,2/20/1992,552.0999756,571.613,227,,
04N23W16C04S,4/9/1992,539.2999878,571.613,227,,
04N23W16C04S,5/26/1992,537.2000122,571.613,227,,
04N23W16C04S,7/20/1992,535.7000122,571.613,227,,
04N23W16C04S,9/24/1992,529.7000122,571.613,227,,
04N23W16C04S,12/21/1992,530.0999756,571.613,227,,
04N23W16C04S,2/16/1993,550.7000122,571.613,227,,
04N23W16C04S,3/29/1993,552.0999756,571.613,227,,
04N23W16C04S,6/8/1993,545.9000244,571.613,227,,
04N23W16C04S,8/17/1993,539.5,571.613,227,,
04N23W16C04S,10/28/1993,533.2999878,571.613,227,,
04N23W16C04S,12/2/1993,533.2000122,571.613,227,,
04N23W16C04S,1/25/1994,536.2999878,571.613,227,,
04N23W16C04S,3/21/1994,532.5999756,571.613,227,,
04N23W16C04S,6/6/1994,524.7999878,571.613,227,,
04N23W16C04S,7/21/1994,515.9000244,571.613,227,,
04N23W16C04S,9/21/1994,503.3999939,571.613,227,,
04N23W16C04S,12/14/1994,501.7999878,571.613,227,,
04N23W16C04S,4/5/1995,554.9000244,571.613,227,,
04N23W16C04S,4/3/1996,540,571.613,227,,
04N23W16C04S,6/3/1996,525.9000244,571.613,227,,
04N23W16C04S,8/21/1996,513.0999756,571.613,227,,
04N23W16C04S,12/19/1996,516.7000122,571.613,227,,
04N23W16C04S,2/7/1997,549,571.613,227,,
04N23W16C04S,4/9/1997,538.7000122,571.613,227,,
04N23W16C04S,6/6/1997,533.9000244,571.613,227,,
04N23W16C04S,7/29/1997,521.7999878,571.613,227,,
04N23W16C04S,10/10/1997,500,571.613,227,,
04N23W16C04S,12/9/1997,497.1000061,571.613,227,,
04N23W16C04S,2/10/1998,553.7999878,571.613,227,,
04N23W16C04S,4/6/1998,553.2999878,571.613,227,,
04N23W16C04S,6/8/1998,548.4000244,571.613,227,,
04N23W16C04S,8/6/1998,544.2000122,571.613,227,,
04N23W16C04S,10/2/1998,542.9000244,571.613,227,,
04N23W16C04S,12/8/1998,542,571.613,227,,
04N23W16C04S,2/11/1999,541,571.613,227,,
04N23W16C04S,4/2/1999,539.5999756,571.613,227,,
04N23W16C04S,6/3/1999,536,571.613,227,,
04N23W16C04S,7/28/1999,526.4000244,571.613,227,,
04N23W16C04S,10/6/1999,511.3999939,571.613,227,,
04N23W16C04S,12/9/1999,506.7999878,571.613,227,,
04N23W16C04S,2/15/2000,510.3999939,571.613,227,,
04N23W16C04S,4/5/2000,540.7999878,571.613,227,,
04N23W16C04S,6/8/2000,537.9000244,571.613,227,,
04N23W16C04S,8/24/2000,520.2999878,571.613,227,,
04N23W16C04S,10/3/2000,511.6000061,571.613,227,,
04N23W16C04S,12/6/2000,509.8999939,571.613,227,,
04N23W16C04S,2/2/2001,527.0999756,571.613,227,,
04N23W16C04S,4/2/2001,551.0999756,571.613,227,,
04N23W16C04S,5/29/2001,548.2999878,571.613,227,,
04N23W16C04S,8/9/2001,530.0999756,571.613,227,,
04N23W16C04S,10/2/2001,519.2999878,571.613,227,,
04N23W16C04S,12/6/2001,522.7000122,571.613,227,,
04N23W16C04S,2/5/2002,533.0999756,571.613,227,,
04N23W16C04S,4/3/2002,526.2999878,571.613,227,,
04N23W16C04S,6/3/2002,515.9000244,571.613,227,,
04N23W16C04S,8/2/2002,496.5,571.613,227,,
04N23W16C04S,10/10/2002,491.6000061,571.613,227,,
04N23W16C04S,12/3/2002,491.6000061,571.613,227,,
04N23W16C04S,1/30/2003,502.1000061,571.613,227,,
04N23W16C04S,3/28/2003,541.5,571.613,227,,
04N23W16C04S,6/4/2003,544,571.613,227,,
04N23W16C04S,8/4/2003,529.0999756,571.613,227,,
04N23W16C04S,10/3/2003,508.7000122,571.613,227,,
04N23W16C04S,12/2/2003,498.3999939,571.613,227,,
04N23W16C04S,1/30/2004,502.5,571.613,227,,
04N23W16C04S,4/6/2004,527.7000122,571.613,227,,
04N23W16C04S,5/28/2004,519.9000244,571.613,227,,
04N23W16C04S,7/29/2004,502.7999878,571.613,227,,
04N23W16C04S,10/5/2004,489.1000061,571.613,227,,
04N23W16C04S,12/8/2004,499.5,571.613,227,,
04N23W16C04S,2/2/2005,551.2000122,571.613,227,,
04N23W16C04S,3/31/2005,554.0999756,571.613,227,,
04N23W16C04S,6/7/2005,549.7999878,571.613,227,,
04N23W16C04S,8/2/2005,545.5999756,571.613,227,,
04N23W16C04S,9/30/2005,531.7000122,571.613,227,,
04N23W16C04S,12/6/2005,530.5,571.613,227,,
04N23W16C04S,2/3/2006,542.7999878,571.613,227,,
04N23W16C04S,4/7/2006,553.5999756,571.613,227,,
04N23W16C04S,6/6/2006,550.9000244,571.613,227,,
04N23W16C04S,7/27/2006,537,571.613,227,,
04N23W16C04S,9/27/2006,526.7999878,571.613,227,,
04N23W16C04S,12/1/2006,518.5,571.613,227,,
04N23W16C04S,2/1/2007,525.2000122,571.613,227,,
04N23W16C04S,3/29/2007,531.5999756,571.613,227,,
04N23W16C04S,6/5/2007,521.5,571.613,227,,
04N23W16C04S,8/7/2007,510,571.613,227,,
04N23W16C04S,9/28/2007,500.2999878,571.613,227,,
04N23W16C04S,11/30/2007,491.2999878,571.613,227,,
04N23W16C04S,2/4/2008,534.7000122,571.613,227,,
04N23W16C04S,3/27/2008,547.7999878,571.613,227,,
04N23W16C04S,6/2/2008,540.2999878,571.613,227,,
04N23W16C04S,8/8/2008,525.9000244,571.613,227,,
04N23W16C04S,9/24/2008,518.0999756,571.613,227,,
04N23W16C04S,12/4/2008,514.2999878,571.613,227,,
04N23W16C04S,2/2/2009,522.0999756,571.613,227,,
04N23W16C04S,3/26/2009,543.7999878,571.613,227,,
04N23W16C04S,5/28/2009,528,571.613,227,,
04N23W16C04S,7/30/2009,515.5,571.613,227,,
04N23W16C04S,10/2/2009,506.2999878,571.613,227,,
04N23W16C04S,12/1/2009,509.3999939,571.613,227,,
04N23W16C04S,2/3/2010,541.7,571.613,227,,
04N23W16C04S,4/2/2010,547,571.613,227,,
04N23W16C04S,5/28/2010,542,571.613,227,,
04N23W16C04S,8/3/2010,527.9,571.613,227,,
04N23W16C04S,10/1/2010,513.9,571.613,227,,
04N23W16C04S,12/8/2010,513.47,571.613,227,,
04N23W16C04S,3/8/2011,546.0999756,571.613,227,,
04N23W16C04S,6/20/2011,546.4000244,571.613,227,,
04N23W16C04S,9/13/2011,528.3,571.613,227,,
04N23W16C04S,12/14/2011,523.59,571.613,227,,
04N23W16C04S,3/13/2012,524.44,571.613,227,,
04N23W16C04S,6/4/2012,527.8,571.613,227,,
04N23W16C04S,9/17/2012,494.3,571.613,227,,
04N23W16C04S,12/4/2012,493.7,571.613,227,,
04N23W16C04S,3/5/2013,504.35,571.613,227,,
04N23W16C04S,6/3/2013,509.56,571.613,227,,
04N23W16C04S,9/12/2013,490.2,571.613,227,,
04N23W16C04S,12/4/2013,480.5,571.613,227,,
04N23W16C04S,3/11/2014,486.1,571.613,227,,
04N23W16C04S,6/3/2014,505,571.613,227,,
04N23W16C04S,9/16/2014,486.4,571.613,227,,
04N23W16C04S,12/5/2014,480,571.613,227,,
04N23W16C04S,3/4/2015,499.2,571.613,227,,
04N23W16C04S,6/22/2015,499.3,571.613,227,,
04N23W16C04S,11/6/2015,479,571.613,227,,
04N23W16C04S,12/14/2015,476.2,571.613,227,,
04N23W16C04S,3/1/2016,475.2,571.613,227,,
04N23W16C04S,6/14/2016,490.5,571.613,227,,
04N23W16C04S,9/1/2016,479.1,571.613,227,,
04N23W16C04S,12/5/2016,467.2,571.613,227,,
04N23W16C04S,3/6/2017,535,571.613,227,,
04N23W16C04S,6/1/2017,534.9,571.613,227,,
04N23W16C04S,9/5/2017,517.2,571.613,227,,
04N23W16C04S,12/29/2017,500,571.613,227,,
04N23W16C04S,3/5/2018,500.2,571.613,227,,
04N23W16C04S,6/14/2018,504,571.613,227,,
04N23W16C04S,9/17/2018,495.3,571.613,227,,
04N23W16C04S,12/31/2018,487.4,571.613,227,,
04N23W09B01S,3/27/2019,638.3,662.3,180,,
04N23W16C04S,6/13/2019,532,571.613,227,,
04N23W16C07S,7/10/1984,539.2000122,580,230,65,240
04N23W16C07S,7/24/1984,537.5999756,580,230,65,240
04N23W16C07S,8/7/1984,534.9000244,580,230,65,240
04N23W16C07S,8/22/1984,535,580,230,65,240
04N23W16C07S,9/5/1984,533.5999756,580,230,65,240
04N23W16C07S,9/19/1984,531.5999756,580,230,65,240
04N23W16C07S,10/10/1984,529.5999756,580,230,65,240
04N23W16C07S,10/25/1984,529.0999756,580,230,65,240
04N23W16C07S,11/7/1984,528.7000122,580,230,65,240
04N23W16C07S,11/21/1984,531.5999756,580,230,65,240
04N23W16C07S,12/27/1984,543,580,230,65,240
04N23W16C07S,1/11/1985,551.2999878,580,230,65,240
04N23W16C07S,1/25/1985,555,580,230,65,240
04N23W16C07S,2/22/1985,556.2999878,580,230,65,240
04N23W16C07S,3/22/1985,552.9000244,580,230,65,240
04N23W16C07S,4/5/1985,553.2000122,580,230,65,240
04N23W16C07S,4/19/1985,551.2999878,580,230,65,240
04N23W16C07S,5/3/1985,549.5999756,580,230,65,240
04N23W16C07S,5/17/1985,546,580,230,65,240
04N23W16C07S,5/31/1985,543.5,580,230,65,240
04N23W16C07S,6/14/1985,541.0999756,580,230,65,240
04N23W16C07S,7/11/1985,536.5,580,230,65,240
04N23W16C07S,7/26/1985,533.2999878,580,230,65,240
04N23W16C07S,8/23/1985,528.4000244,580,230,65,240
04N23W16C07S,9/6/1985,526.7999878,580,230,65,240
04N23W16C07S,10/4/1985,524.5,580,230,65,240
04N23W16C07S,10/31/1985,527.0999756,580,230,65,240
04N23W16C07S,11/15/1985,527,580,230,65,240
04N23W16C07S,12/5/1985,530.7000122,580,230,65,240
04N23W16C07S,12/19/1985,534.7000122,580,230,65,240
04N23W16C07S,1/2/1986,538.5999756,580,230,65,240
04N23W16C07S,1/16/1986,541.0999756,580,230,65,240
04N23W16C07S,4/10/1986,557.7999878,580,230,65,240
04N23W16C07S,4/24/1986,554.7000122,580,230,65,240
04N23W16C07S,5/8/1986,552,580,230,65,240
04N23W16C07S,5/22/1986,552.2000122,580,230,65,240
04N23W16C07S,6/17/1986,553,580,230,65,240
04N23W16C07S,7/3/1986,552.9000244,580,230,65,240
04N23W16C07S,7/17/1986,553.0999756,580,230,65,240
04N23W16C07S,7/31/1986,551.4000244,580,230,65,240
04N23W16C07S,8/14/1986,551.2999878,580,230,65,240
04N23W16C07S,9/5/1986,548.9000244,580,230,65,240
04N23W16C07S,9/19/1986,548.2000122,580,230,65,240
04N23W16C07S,10/8/1986,550.0999756,580,230,65,240
04N23W16C07S,10/23/1986,550.5999756,580,230,65,240
04N23W16C07S,11/6/1986,548.5,580,230,65,240
04N23W16C07S,11/25/1986,547.2999878,580,230,65,240
04N23W16C07S,12/12/1986,545.7999878,580,230,65,240
04N23W16C07S,12/24/1986,549.5,580,230,65,240
04N23W16C07S,1/9/1987,552,580,230,65,240
04N23W16C07S,1/23/1987,552.2000122,580,230,65,240
04N23W16C07S,2/6/1987,550.5,580,230,65,240
04N23W16C07S,2/20/1987,553.5,580,230,65,240
04N23W16C07S,3/4/1987,553.4000244,580,230,65,240
04N23W20J01S,5/17/1985,467.2999878,488.9,,,
04N23W20J01S,5/31/1985,465,488.9,,,
04N23W20J02S,6/7/1929,434.6000061,457,,,
04N23W20J02S,6/28/1929,432.1000061,457,,,
04N23W20J02S,8/13/1929,422.7000122,457,,,
04N23W20J02S,11/15/1929,417.8999939,457,,,
04N23W20J02S,2/1/1930,420.8999939,457,,,
04N23W20J02S,4/18/1930,437.8999939,457,,,
04N23W20J02S,1/29/1931,418.5,457,,,
04N23W20J02S,8/29/1931,412.7000122,457,,,
04N23W20J02S,12/16/1931,418.7000122,457,,,
04N23W20J02S,1/8/1934,424.7999878,457,,,
04N23W20J02S,4/18/1934,425.7000122,457,,,
04N23W20J02S,12/12/1935,426.6000061,457,,,
04N23W20J02S,8/27/1936,422.2000122,457,,,
04N23W20J02S,1/13/1937,430.8999939,457,,,
04N23W20J02S,3/12/1937,441.8999939,457,,,
04N23W20J02S,9/7/1937,437.2999878,457,,,
04N23W20J02S,12/23/1937,430.8999939,457,,,
04N23W20J02S,3/10/1938,443.1000061,457,,,
04N23W20J02S,8/25/1938,441.7000122,457,,,
04N23W20J02S,12/28/1938,435.6000061,457,,,
04N23W20J02S,4/19/1939,442.2000122,457,,,
04N23W20J02S,8/8/1939,430.5,457,,,
04N23W20J02S,1/4/1940,425.3999939,457,,,
04N23W20J02S,3/14/1940,441.8999939,457,,,
04N23W20J02S,8/12/1940,427.2000122,457,,,
04N23W20J02S,1/13/1941,441.8999939,457,,,
04N23W20J02S,4/29/1941,443.6000061,457,,,
04N23W20J02S,12/5/1941,439.7999878,457,,,
04N23W20J02S,4/8/1942,440,457,,,
04N23W20J02S,12/17/1942,424.8999939,457,,,
04N23W20J02S,4/12/1944,443.2000122,457,,,
04N23W20J02S,4/15/1946,443.5,457,,,
04N23W20J02S,1/6/1947,443.5,457,,,
04N23W20J02S,11/16/1948,415.8999939,457,,,
04N23W20J02S,1/17/1949,417,457,,,
04N23W20J02S,11/22/1949,415.8999939,457,,,
04N23W20J02S,7/17/1950,420.3999939,457,,,
04N23W20J02S,10/16/1950,420.2000122,457,,,
04N23W20J02S,10/31/1950,423.2000122,457,,,
04N23W20J02S,12/12/1950,419,457,,,
04N23W20J02S,12/28/1950,418.1000061,457,,,
04N23W20J02S,1/31/1951,418.7000122,457,,,
04N23W20J02S,2/28/1951,418.7000122,457,,,
04N23W20J02S,4/2/1951,420.2000122,457,,,
04N23W20J02S,4/30/1951,418.8999939,457,,,
04N23W20J02S,5/31/1951,418,457,,,
04N23W20J02S,6/15/1951,417.8999939,457,,,
04N23W20J02S,6/22/1951,418.1000061,457,,,
04N23W20J02S,7/3/1951,419.2999878,457,,,
04N23W20J02S,8/1/1951,417.3999939,457,,,
04N23W20J02S,8/21/1951,413.6000061,457,,,
04N23W20J02S,10/29/1951,402.5,457,,,
04N23W20J02S,12/5/1951,410.2999878,457,,,
04N23W20J02S,1/3/1952,410.2999878,457,,,
04N23W20J02S,2/4/1952,443.6000061,457,,,
04N23W20J02S,3/11/1952,443.1000061,457,,,
04N23W20J02S,4/8/1952,444.2000122,457,,,
04N23W20J02S,6/4/1952,442.8999939,457,,,
04N23W20J02S,8/7/1952,440,457,,,
04N23W20J02S,9/10/1952,441.3999939,457,,,
04N23W20J02S,11/18/1952,437.6000061,457,,,
04N23W20J02S,12/19/1952,436.5,457,,,
04N23W20J02S,1/20/1953,436.2999878,457,,,
04N23W20J02S,2/18/1953,434.1000061,457,,,
04N23W20J02S,3/17/1953,432.2999878,457,,,
04N23W20J02S,4/20/1953,427.1000061,457,,,
04N23W20J02S,5/19/1953,425.7999878,457,,,
04N23W20J02S,9/2/1953,426.6000061,457,,,
04N23W20J02S,10/2/1953,424.2999878,457,,,
04N23W20J02S,11/3/1953,419.7999878,457,,,
04N23W20J02S,12/17/1953,419.7999878,457,,,
04N23W20J02S,2/10/1954,426.7000122,457,,,
04N23W20J02S,3/12/1954,436.8999939,457,,,
04N23W20J02S,4/20/1954,441.5,457,,,
04N23W20J02S,9/13/1954,429.2999878,457,,,
04N23W20J02S,10/29/1954,423.8999939,457,,,
04N23W20J02S,12/1/1954,420.1000061,457,,,
04N23W20J02S,2/18/1955,426.6000061,457,,,
04N23W20J02S,3/22/1955,427.2999878,457,,,
04N23W20J02S,4/27/1955,426.2999878,457,,,
04N23W20J02S,5/13/1955,430.5,457,,,
04N23W20J02S,9/22/1955,420.7999878,457,,,
04N23W20J02S,12/2/1955,424.1000061,457,,,
04N23W20J02S,3/1/1956,442.1000061,457,,,
04N23W20J02S,5/23/1956,440.8999939,457,,,
04N23W20J02S,6/29/1956,434.7999878,457,,,
04N23W20J02S,10/24/1956,422.5,457,,,
04N23W20J02S,11/28/1956,422.8999939,457,,,
04N23W20J02S,12/24/1956,423.6000061,457,,,
04N23W20J02S,3/28/1957,431.5,457,,,
04N23W20J02S,12/10/1957,425.8999939,457,,,
04N23W20J02S,1/15/1958,428.2999878,457,,,
04N23W20J02S,1/21/1958,427.7000122,457,,,
04N23W20J02S,3/5/1958,443.2000122,457,,,
04N23W20J02S,4/30/1958,443.7000122,457,,,
04N23W20J02S,6/6/1958,442.7000122,457,,,
04N23W20J02S,7/23/1958,444.8999939,457,,,
04N23W20J02S,12/18/1958,425.2000122,457,,,
04N23W20J02S,4/30/1959,433.2000122,457,,,
04N23W20J02S,6/17/1959,433.8999939,457,,,
04N23W20J02S,6/30/1959,433.2000122,457,,,
04N23W20J02S,7/31/1959,429.2999878,457,,,
04N23W20J02S,8/31/1959,422.7000122,457,,,
04N23W20J02S,9/29/1959,417.2999878,457,,,
04N23W20J02S,10/14/1959,416.2000122,457,,,
04N23W20J02S,10/21/1959,412.7999878,457,,,
04N23W20J02S,10/28/1959,416.7999878,457,,,
04N23W20J02S,11/2/1959,417,457,,,
04N23W20J02S,11/4/1959,417.2000122,457,,,
04N23W20J02S,11/9/1959,419.1000061,457,,,
04N23W20J02S,11/16/1959,421.1000061,457,,,
04N23W20J02S,11/24/1959,422.2000122,457,,,
04N23W20J02S,11/30/1959,422.1000061,457,,,
04N23W20J02S,12/9/1959,422.2000122,457,,,
04N23W20J02S,12/16/1959,422,457,,,
04N23W20J02S,12/23/1959,421.8999939,457,,,
04N23W20J02S,12/29/1959,421.6000061,457,,,
04N23W20J02S,1/26/1960,423.1000061,457,,,
04N23W20J02S,2/15/1960,423.8999939,457,,,
04N23W20J02S,2/24/1960,427.5,457,,,
04N23W20J02S,3/10/1960,429.7999878,457,,,
04N23W20J02S,3/29/1960,432.6000061,457,,,
04N23W20J02S,4/8/1960,433.7000122,457,,,
04N23W20J02S,4/26/1960,434.1000061,457,,,
04N23W20J02S,5/11/1960,435,457,,,
04N23W20J02S,5/24/1960,433.6000061,457,,,
04N23W20J02S,6/24/1960,429,457,,,
04N23W20J02S,7/26/1960,422,457,,,
04N23W20J02S,8/15/1960,413.2000122,457,,,
04N23W20J02S,8/24/1960,417.2999878,457,,,
04N23W20J02S,9/8/1960,410,457,,,
04N23W20J02S,9/15/1960,415.7999878,457,,,
04N23W20J02S,9/22/1960,415.1000061,457,,,
04N23W20J02S,9/29/1960,415.2999878,457,,,
04N23W20J02S,10/13/1960,416.8999939,457,,,
04N23W20J02S,10/26/1960,417,457,,,
04N23W20J02S,11/23/1960,414.7999878,457,,,
04N23W20J02S,11/29/1960,414.8999939,457,,,
04N23W20J02S,12/27/1960,419,457,,,
04N23W20J02S,1/25/1961,422.6000061,457,,,
04N23W20J02S,3/23/1961,425.2000122,457,,,
04N23W20J02S,4/25/1961,421.2999878,457,,,
04N23W20J02S,5/23/1961,417.5,457,,,
04N23W20J02S,6/22/1961,415.7000122,457,,,
04N23W20J02S,7/19/1961,413.2999878,457,,,
